artist_name,track_name,release_date,genre,lyrics
Modern Talking,Brother Louie,1986,disco,"Deep love is a burning fire Stay, 'cause then the flames grows higher Babe, don't let him steal your heart It's easy, easy Girl, this game can't last forever Why we cannot live together? Try, don't let him take your love from me  You're no good, can't you see? Brother Louie, Louie, Louie I'm in love, set her free Oh, she's only looking to me Only love breaks her heart Brother Louie, Louie, Louie Only love's paradise Oh, she's only looking to me Brother Louie, Louie, Louie Oh, she's only looking to me Oh, let it, Louie, she is undercover Brother Louie, Louie, Louie Oh, doing what he's doing So leave it, Louie, 'cause I'm her lover  Stay, 'cause this boy wants to gamble Stay, love's more than he can handle, girl Oh, come on, stay by me forever, ever Why does he go on pretending That his love is never ending Babe, don't let him steal your love from me You might also like You're no good, can't you see? Brother Louie, Louie, Louie I'm in love, set her free Oh, she's only looking to me Only love breaks her heart Brother Louie, Louie, Louie Only love's paradise Oh, she's only looking to me Brother Louie, Louie, Louie Oh, she's only looking to me Oh, let it, Louie, she is undercover Brother Louie, Louie, Louie Oh, doing what he's doing So leave it, Louie, 'cause I'm her lover  Brother Louie, Louie, Louie Oh, she's only looking to me Oh, let it, Louie, she is undercover Brother Louie, Louie, Louie Oh, doing what he's doing So leave it, Louie, 'cause I'm her lover Brother Louie, Louie Oh, she's only looking to me Oh, let it, Louie���"
Marvin Gaye,I Want You,1976,disco,"I want you (And I want you) ��� the right way (The right way, babe) I want you (Yes, I do) But I want you to want me too (Want me too) Want you to want me, baby (And I want you to do right, baby) Just like I want you (Woo)  Oh, I give you all the love I want in return, sweet darling But half a love is all I feel Ooh, it's too bad, it's just too sad, you don't want me now But I'm going to change your mind, someway, somehow, oh baby  I want you ��� the right way I want you But I want you to want me too I want you to want me, baby Just like I want you Ooh, ooh  This one way love is just a fantasy, oh sugar To share is precious, pure and fair, ooh Don't play with something you should cherish for life, oh baby Don't you want to care? Ain't it lonely out there? You might also like I want you (I want you) ��� the right way (Want you, baby) I want you But I want you to want me too I want you to want me, baby (Oh, I want you to get down, baby) When I get down with you, yeah, darlin', oh, ooh (Just lit down, baby, woo Have mercy Listen precious, I wanted you For a long time I wanted you More than you can imagine Oh baby, so fine, ow! I want you - the right way, baby I want you, baby But I want you to want me too, baby Gotta, gotta, gotta love me, sugar Oh, the way that I love you Woooo, I want you10Embed"
Commodores,Brick House,1977,disco,"Uh Mmm, mmm, mmm  Ow, she's a brick house She's mighty mighty, just letting it all hang out Ah, she's a brick house I like ladies stacked and that's a fact Ain't holding nothing back Ow, she's a brick house Well put together, everybody knows This is how the story goes  She knows she's got everything Mmm, that a woman needs to get a man, yeah, yeah How can she lose with the stuff she use? 36-24-36, ow, what a winning hand  'Cause she's a brick house She's mighty mighty, a-just letting it all hang out Ah, she's a brick house Ow, like ladies stacked and that's a fact Ain't holding nothing back Oh, she's a brick house Yeah, she's the one, the only one built like an Amazon See Commodores LiveGet tickets as low as $63You might also like Mmm, the clothes she wear, her sexy ways Make a old man wish for younger days, yeah, yeah She knows she's built and knows how to please Sure 'nough to knock a strong man to his knees  'Cause she's a brick house Yeah, she's mighty mighty, just letting it all hang out A brick house I like ladies stacked and that's a fact Ain't holding nothing back, yow  Shaka gah shaka now now Shaka gah shaka dow now Shaka gah shaka dow now Shaka gah shaka gah gah gah Shaka gah shaka dow now Shaka gah shaka dow now Shaka gah shaka dow now Shaka gah shaka, ow!  Brick house Yeah, she's mighty mighty, a-just letting it all hang out Ow, a brick house Yeah, she's the one, the only one built like an Amazon, yeah Shaka gow shaka gow shaka now now Shaka gow shaka gow shaka now now Shaka gow shaka gow shaka now now Shaka gow shaka gow shaka, shake it Shaka gah shaka gah shaka now now Shaka gah shaka gah shaka now now Shaka gah shaka gah shaka now now Shaka gah shaka gah gah, shake it  Ow, a brick house6Embed"
Donna Summer,Hot Stuff,1979,disco,"Sittin' here eatin' my heart out waitin' Waitin' for some lover to call Dialed about a thousand numbers lately Almost rang the phone off the wall  Lookin' for some hot stuff, baby, this evenin' I need some hot stuff, baby, tonight I want some hot stuff, baby, this evenin' Gotta have some hot stuff, gotta have some love tonight (Hot stuff) I need hot stuff I want some hot stuff I need hot stuff  Lookin' for a lover who needs another Don't want another night on my own Wanna share my love with a warm-blooded lover Wanna bring a wild man back home  Gotta have some hot love, baby, this evenin' I need some hot stuff, baby, tonight I want some hot stuff, baby, this evenin' Gotta have some lovin', gotta have love tonight (Hot stuff) I need hot stuff Hot love, lookin' for hot love You might also like  Hot, hot, hot, hot stuff Hot, hot, hot Hot, hot, hot, hot stuff Hot, hot, hot  How's about some hot stuff, baby, this evenin'? I need some hot stuff baby, tonight Gimme a little hot stuff, baby, this evenin' Hot stuff, baby, gonna need your love tonight (Hot stuff) I need hot love Lookin' for hot stuff, wanna have hot love  Sittin' here eatin' my heart out, no reason Won't spend another night on my own I dialed about a hundred numbers lately I'm bound to find somebody home Gonna have some hot stuff, baby, this evenin' I need some hot stuff, baby, tonight Lookin' for my hot stuff, baby, this evenin' Need some lovin', baby, gonna need your love tonight Hot stuff, baby, this evenin' I need some hot stuff, baby, tonight, yeah, yeah I want some hot stuff, baby, this evenin' I want some hot stuff, baby, tonight, yeah, yeah, yeah, yeah, now Hot stuff, baby I need your hot stuff, baby, tonight I want your hot stuff, baby, this evenin' Hot stuff, baby, gonna need your love tonight6Embed"
TWICE,SET ME FREE (ENG),2023,disco,"Li-Li-Lindgren  I want it all and I ain't ever gonna settle Even if all of this is just a fantasy 'Cause I been hiding how I feel for you forever Now that it's off my chest, there's room for you and me  No, no, no, no, no I won't ever let go Don't wanna keep it secret I'd rather keep you sleepless, you know  You make me wanna risk it all I'm rolling high on a feeling Gonna set me, set me, set me free (Oh-oh-oh-oh) All these words like a waterfall When I say it, I mean it Gonna set me, set me, set me free  'Cause you bring out the best of me (Best of me) All the things I'm ready to be (Everything) Yeah, gonna set me, set me, set me free (Oh-oh-oh-oh) I want all eyes on me (Uh) And when we touch, everyone can see Yeah, gonna set me, set me, set me free You might also like Go and say that I'm a fool, bein' impulsive (Yeah, yeah) But, baby, what's out of sight is never out of mind Maybe I'm jumping into this with eyes wide open 'Cause you got me dreaming even in the morning light  No, no, no, no, no I won't ever let go Don't wanna keep it secret I'd rather keep you sleepless, you know  You make me wanna risk it all I'm rolling high on a feeling Gonna set me, set me, set me free (Oh-oh-oh-oh) All these words like a waterfall When I say it, I mean it Gonna set me, set me, set me free  'Cause you bring out the best of me (Best of me) All the things I'm ready to be (Everything) Yeah, gonna set me, set me, set me free (Oh-oh-oh-oh) I want all eyes on me (Uh) And when we touch, everyone can see Yeah, gonna set me, set me, set me free Uh, yeah I'm here to tell you straight No matter what they say You got a hold on me But I never been more free You might make a couple mistakes But I know we'll always make up and you'll make me feel special Everything that I need, I'm completed Don't gotta ask questions 'cause this is official, uh  You make me wanna risk it all I'm rolling high on a feeling Gonna set me, set me, set me free (Oh-oh-oh-oh, woo) All these words like a waterfall (Ooh) When I say it, I mean it Gonna set me, set me, set me free (Set me free)  'Cause you bring out the best of me (Best of me; Ooh, yeah) All the things I'm ready to be (Everything) Yeah, gonna set me, set me, set me free (Oh-oh-oh-oh, *gonna set me free*) I want all eyes on me (Uh) And when we touch, everyone can see (Yeah) Yeah, gonna set me, set me, set me free2Embed"
Madonna,Into the Groove,1985,disco,"And you can dance For inspiration Come on I'm waiting  Get into the groove Boy, you've got to prove Your love to me, yeah Get up on your feet Yeah, step to the beat Boy, what will it be?  Music can be such a revelation Dancing around, you feel the sweet sensation We might be lovers if the rhythm's right I hope this feeling never ends tonight  Only when I'm dancing can I feel this free At night, I lock the doors, where no one else can see I'm tired of dancing here all by myself Tonight, I want to dance with someone else See Madonna LiveGet tickets as low as $50You might also like Get into the groove Boy, you've got to prove Your love to me, yeah Get up on your feet Yeah, step to the beat Boy, what will it be?  Gonna get to know you in a special way This doesn't happen to me every day Don't try to hide it, love wears no disguise I see the fire burning in your eyes  Only when I'm dancing can I feel this free At night I lock the doors, where no one else can see I'm tired of dancing here all by myself Tonight I want to dance with someone else  Get into the groove Boy, you've got to prove Your love to me, yeah Get up on your feet Yeah, step to the beat Boy, what will it be? Yeah Live out your fantasy here with me Just let the music set you free Touch my body, and move in time Now I know you're mine You've got to  Get into the groove Boy, you've got to prove Your love to me, yeah Get up on your feet Yeah, step to the beat Boy, what will it be?  Only when I'm dancing can I feel this free At night I lock the doors, where no one else can see I'm tired of dancing here all by myself Tonight I want to dance with someone else  Live out your fantasy here with me Just let the music set you free Touch my body, and move in time Now I know you're mine Now I know you're mine Now I know you're mine Now I know you're mine Now I know you're mine You've got to Get into the groove Boy, you've got to prove Your love to me, yeah Get up on your feet Yeah, step to the beat Boy, what will it be? (You've got to) Get into the groove Boy, you've got to prove Your love to me, yeah Get up on your feet Yeah, step to the beat Boy, what will it be? (You've got to)  Get into the groove Boy, you've got to prove Your love to me, yeah Get up on your feet Yeah, step to the beat Boy, what will it be? (You've got to) Get into the groove Boy, you've got to prove Your love to me, yeah Get up on your feet Yeah, step to the beat Boy, what will it be? (You've got to)8Embed"
Grandmaster Melle Mel,White Lines (Don���t ,1983,disco,"Fun, baby Fun, rich, baby, interesting Freeze! Rock (rock rock rock rock rock rock rock) Aaah, aaah, aaah, aaah Uh raah! Bass! Ooh white, white Ooh white, white Ooh white, white  (Ooh white lines) Visions, dreams of passion (Blowing through my mind) And all the while I think of you (High price) A very strange reaction (For us to unwind) The more I see, the more I do (Something like a phenomenon) Baby! (Telling your body to come along, but white lines blow away) (Blow! Rock it! Blow!)  Ticket to ride, white line highway Tell all your friends, they can go my way Pay your toll, sell your soul Pound-for-pound, costs more than gold The longer you stay, the more you pay My white lines go a long way Either up your nose or through your vein With nothing to gain except killing your brain You might also like (Freeze! Rock! Freeze! Rock! Freeze! Rock! Freeze! Rock! Blow!) (Ahhh) Higher, baby (Ahhh) Get higher, baby! (Ahhh) Get higher, baby! And don't ever come down! (Freebase!) Rang dang diggedy dang di-dang Rang dang diggedy dang di-dang Rang dang diggedy dang di-dang Diggedy dang di-dang diggedy dang di-dang (Pipeline) Pure as the driven snow (Connected to my mind) And now I'm having fun, baby! (High price) It's getting kinda low ('Cause it makes you feel so nice) I need some one-on-one, baby! (Don't let it blow your mind away) Baby! (And go into your little hideaway, ���cause white lines blow away) (Blow! Rock it! Blow!)  A million magic crystals, painted pure and white A multi-million dollars almost overnight Twice as sweet as sugar Twice as bitter as salt And if you get hooked, baby It's nobody else's fault, so don't do it! (Freeze! Rock! Freeze! Rock! Freeze! Rock! Freeze! Rock!) Raah!  Blow! (Ahhh) Higher, baby (Ahhh) Get higher, baby! (Ahhh) Get higher, baby! And don't ever come down! (Freebase!) (Don���t you get too high) Don���t you get too high, baby! (Turns you on) You really turn me on and on ('Cause you gotta come down) My temperature is risin��� (When the thrill is gone) No, I don� d kid gets arrested, gonna do some time He got out three years from now just to commit more crime A businessman is caught with 24 kilos He���s out on bail and out of jail And that���s the way it goes, raah! (Cane! Sugar! Cane! Sugar! Cane!) Athletes rejected, governors corrected Gangsters, thugs and smugglers are thoroughly respected The money gets divided The women get excited Now I���m broke, and it���s no joke It���s hard as hell to fight it, don���t buy it! (Freeze!  (Ha ha ha) Rock! Freeze! Rock! Freeze! Rock! Freeze! Rock!) Raah!  Blow! (Ahhh) Get higher, baby! (Ahhh) Get higher, girl! (Ahhh) Get higher, baby! C���mon! Raah! (White lines) Visions, dreams of passion (Blowing through my mind) And all the while I think of you (High price) A very strange reaction (For us to unwind) The more I see, the more I do (Something like a phenomenon) Baby! (Telling your body to come along, but white lines blow away) Little Jack Horner sitting on the corner With no shoes and clney And sniffed it up his nose (Hey, man, you wanna cop some blow?) (Sure, what you got, dust, flakes or rocks?) (I got China White, Mother of Pearl, Ivory Flake, what you need?) (Well yeah, well let me check it out, man, just let me get a freeze) (Don���t do it!) (Go ahead, man, stuff I got should kill ya!) (Yeah man th-that���s that���s raw, woah..) Don���t do it! Baby, baby Don���t do it! Baby Don���t do it! Don���t do it! Don���t do it!  (Freeze!  Rock! Freeze! Rock! Freeze! Rock! Freeze!"
ABBA,Voulez-Vous,1979,disco,"People everywhere A sense of expectation hanging in the air Giving out a spark Across the room, your eyes are glowing in the dark  And here we go again We know the start, we know the end Masters of the scene We've done it all before And now we're back to get some more You know what I mean  Voulez-vous? (Ah-ha) Take it now or leave it (Ah-ha) Now is all we get (Ah-ha) Nothing promised, no regrets (Ah-ha) Voulez-vous? (Ah-ha) Ain't no big decision (Ah-ha) You know what to do (Ah-ha) La question c'est ��Voulez-vous?�� Voulez-vous?  I know what you think The girl means business, so I'll offer her a drink Looking mighty proud I see you leave your table, pushing through the crowd You might also like I'm really glad you came You know the rules, you know the game Master of the scene We've done it all before And now we're back to get some more You know what I mean  Voulez-vous? (Ah-ha) Take it now or leave it (Ah-ha) Now is all we get (Ah-ha) Nothing promised, no regrets Voulez-vous? (Ah-ha) Ain't no big decisha) You know what to do (Ah-ha) La question c'est ��Voulez-vous?��  And here we go again We know the start, we know the end Masters of the scene We've done it all before And now we're back to get some more You know what I mean Voulez-vous? (Ah-ha) Take it now or leave it (Ah-ha) Now is all we get (Ah-ha) Nothing promised, no regrets Voulez-vous? (Ah-ha) Ain't no big decision (Ah-ha) You know what to do (Ah-ha) La question c'est ��Voulez-vous?�� Voulez-vous?  Voulez-vous? (Ah-ha, ah-ha, ah-ha) Voulez-vous? (Ah-ha, ah-ha, ah-ha) Voulez-vous? (Ah-ha, ah-ha, ah-ha) Voulez-vous? (Ah-ha, ah-ha, ah-ha)  Voulez-vous? (Ah-ha) Take it now or leave it (Ah-ha) Now is all we get (Ah-ha) Nothing promised, no regrets Voulez-vous? (Ah-ha) Ain't no big decision (Ah-ha) You know what to do (Ah-ha) La question c'est ��Voulez-vous?�� Voulez-vous? Voulez-vous? (Ah-ha) Take it now or leave it (Ah-ha) Now is all we get (Ah-ha) Nothing promised, no regrets Voulez-vous? (Ah-ha) Ain't no big decision (Ah-ha) Yo) La question c'est ��Voulez-vous?�� Voulez-vou"
ABBA,Take a Chance on Me,1978,disco,"If you change your mind, I'm the first in line (Take a chance, take a-take a chance-chance, take a chance, take a chance) Honey, I'm still free; take a chance on me (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) If you need me, let me know, gonna be around (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) If you got no place to go when you're feeling down (Take a-take a chance-chance, take a chance, take a chance, take a chance) (Take a chance, take a-take a chance-chance, take a chance, take a chance) If you're all alone when the pretty birds have flown (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) Honey, I'm still free; take a chance on me (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) Gonna do my very best and it ain't no lie (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) If you put me to the test, if you let me try (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance)  Take a chance on me That's all I ask of you honey Take a chance on me You might also like We can go dancing, we can go walking As long as we're together (As long as we're together) Listen to some music, maybe just talking Get to know you better (Get to know you better)  'Cause you know I've got So much that I wanna do, when I dream I'm alone with you It's magic You want me to leave it there, afraid of a love affair But I think you know That I can't let go  If you change your mind, I'm the first in line (Take a chance, take a-take a chance-chance, take a chance, take a chance) Honey, I'm still free; take a chance on me (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) If you need me, let me know, gonna be around (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) If you got no place to go when you're feeling down (Take a-take a chance-chance, take a chance, take a chance, take a chance) (Take a chance, take a-take a chance-chance, take a chance, take a chance) If you're all alone when the pretty birds have flown (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) Honey, I'm still free; take a chance on me (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) Gonna do my very best and it ain't no lie (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) If you put me to the test, if you let me try (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) Take a chance on me Come on, give me a break, will you? Take a chance on me  Oh, you can take your time, baby, I'm in no hurry Know I'm gonna get ya (Know I'm gonna get ya) You don't wanna hurt me, baby, don't worry I ain't gonna let you (I ain't gonna let ya)  Let me tell you now My love is strong enough to last when things are rough It's magic You say that I waste my time, but I can't get you off my mind No, I can't let go 'Cause I love you so  If you change your mind, I'm the first in line (Take a chance, take a-take a chance-chance, take a chance, take a chance) Honey, I'm still free; take a chance on me (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) If you need me, let me know, gonna be around (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) If you got no place to go when you're feeling down (Take a-take a chance-chance, take a chance, take a chance, take a chance) (Take a chance, take a-take a chance-chance, take a chance, take a chance) If you're all alone when the pretty birds have flown (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) Honey, I'm still free; take a chance on me (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) Gonna do my very best, baby, can't you see? (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) Gotta put me to the test, take a chance on me (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) (Take a chance, take a chance, take a chance on me) Ba-ba ba-ba ba, ba-ba ba-ba baa (Take a chance, take a-take a chance-chance, take a chance, take a chance) Honey, I'm still free; take a chance on me (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) Gonna do my very best, baby, can't you see? (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) Gotta put me to the test, take a chance on me (Take a-take a chance-chance, take a chance, take a chance, take a chance) (Take a chance, take a-take a chance-chance, take a chance, take a chance) (Take a chance, take a chance, take a chance on me) Ba-ba ba-ba ba, ba-ba ba-ba baa-ba-ba (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) Honey, I'm still free; take a chance on me (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) Gonna do my very best, baby, can't you see (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) Gotta put me to the test, take a chance on me (Take a-take a chance-chance, take a chance, take a chance) (Take a-take a chance-chance, take a chance, take a chance) (Take a chance, take a chance, take a chance on me)16Embed"
Boz Scaggs,Lowdown,1976,disco,"Baby's into runnin' around, hangin' with the crowd Puttin' your business in the street, talkin' out loud Sayin' you bought her this and that And how much you done spent I swear she must believe it's all heaven sent  Hey, boy You better bring the chick around To the sad, sad truth The dirty lowdown  (Oohooohooohooo) (I wonder, wonder, wonder, wonder who) Taught her how to talk like that (Oohooohooohooo) (I wonder, wonder, wonder, wonder who) Gave her that big idea  Nothin' you can't handle, nothin' you ain't got Put your money on the table and drive it off the lot Turn on that old lovelight and turn a Maybe to a Yes Same old schoolboy game got you into this mess You might also like Hey son Better get on back to town Face the sad old truth The dirty lowdown  (Oohooohooohooo) (I wonder, wonder, wonder, wonder who) Put those ideas in your head (Oohooohooohooo) (I wonder, wonder, wonder, wonder who)  Yeah Come on back down, little son Dig the low, low, low, low, lowdown!   You ain't got to be so bad, got to be so cold This dog eat dog existence sure is getting old Got to have a jones for this, jones for that This runnin' with the Joneses, boy, just ain't where it's at, no, no You gonna come back around To the sad, sad truth The dirty lowdown  (Oohooohooohooo) (I wonder, wonder, wonder, wonder who) Got you thinking like that, boy (Oohooohooohooo) (I wonder, wonder, wonder, wonder who)  I wonder, wonder, wonder, wonder who Said I wonder, wonder, wonder, I wonder who Oh, look out for that lowdown (I wonder, wonder, wonder, wonder who) That dirty, dirty, dirty, dirty lowdown (Ooohooohooohooo) I wonder, wonder, wonder, wonder who Ooohooohooohooo I wonder, wonder, wonder, wonder who Got you thinkin' like that Got you thinkin' just like that (Ooohooohooohooo) (I wonder, wonder, wonder, wonder who) Lookin' that girl in the face is so sad I'm ashamed of you I wonder, wonder, wonder, wonder who2Embed"
Paul McCartney,Say Say Say,1983,disco,"Say, say, say what you want But don't play games with my affection Take, take, take what you need But don't leave me with no direction  All alone, I sit home by the phone Waiting for you, baby (Baby) Through the years, how can you stand to hear My pleading for you, dear? You know I'm crying, ooh, ooh, ooh, ooh, ooh Yeah, yeah  Now, go, go, go where you want But don't leave me here forever You, you, you, stay away So long, girl, I see you never  What can I do, girl, to get through to you? 'Cause I love you, baby (Baby) Standing here, baptized in all my tears Baby, through the years, you know I'm crying Ooh, ooh, ooh, ooh, ooh You might also like (You've got to say, say, say You've got to say, say, say...)  You never, ever worry And you never shed a tear You're saying that my love ain't real Just look at my face, these tears ain't drying  You, you, you can never say That I'm not the one who really loves you (I pray) Pray, pray everyday That you'll see things, girl, like I do  What can I do, girl, to get through to you? 'Cause I love you (Love you), baby (Baby) Standing here, baptized in all my tears Baby, through the years, you know I'm crying Ooh, ooh, ooh, ooh, ooh  Ooh, ooh, ooh, ooh, ooh (Say, say, say) Ooh, ooh, ooh, ooh, ooh Oh, baby Ooh, ooh, ooh, ooh, ooh Oh, baby Oh, baby (Ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh...) Oh, baby (Ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh...) Oh, baby Oh, baby Say, say, say (Say, say, say) Ooh, ooh, ooh, say, say, say, ooh, ooh, ooh, say, say, say... Come on (Say, say, say, say, say, say, say, say, say...) Come on Ooh, ooh, ooh, say, say, say, ooh, ooh, ooh, say, say, say Ooh, ooh, ooh, yeah, yeah, yeah, ooh, ooh, ooh, yeah, yeah, yeah Ooh, ooh, ooh, say, say, say, ooh, ooh, ooh, say, say, say... Ooh, ooh, ooh Say, say, say Ooh, ooh, ooh (Come on) (Say, say, say)14Embed"
The Jacksons,Blame It On the Boogie,1978,disco,"Hee-hee-hee-hee!  My baby's always dancin' and it wouldn't be a bad thing But I don't get no lovin' and that's no lie We spent the night in Frisco at every kinda disco From that night, I kissed our love goodbye  Don't blame it on the sunshine Don't blame it on the moonlight Don't blame it on the good times Blame it on the boogie Don't blame it on the sunshine Don't blame it on the moonlight Don't blame it on the good times Blame it on the boogie  That nasty boogie bugs me, but somehow, it has drugged me Spellbound rhythm gets me on my feet I've changed my life completely, I've seen the lightning leave me And my baby just can't take her eyes off me  Don't blame it on the sunshine Don't blame it on the moonlight Don't blame it on the good times Blame it on the boogie (Woo!) Don't you blame it on the sunshine Don't blame it on the moonlight Don't blame it on the good times Blame it on the boogie You might also like I just can't, I just can't I just can't control my feet I just can't, I just can't (Yeah) I just can't (Woo!) control my feet I just can't, I just can't I just can't control my feet I just can't, I just can't I just can't control my feet  Sunshine Don't blame it on the moonlight Don't blame it on the good times Blame it on the boogie Don't blame it on the sunshine Don't blame it on the moonlight Don't, on the good times Blame it on the boogie  This magic music grooves me, that dirty rhythm fools me The devil's gotten to me through this dance I'm full of funky fever, a fire burns inside me Boogie's got me in a super trance Don't blame it on the sunshine Don't blame it on the moonlight Don't blame it on the good times Blame it on the boogie Don't you blame it, sunshine Don't blame it on the moonlight Don't blame it on the good times Blame it on the boogie  Aaow! (Sunshine) Hoo! (Moonlight) Yeah (Good times) Mmm (Boogie) You just gotta (Sunshine) Yeah (Moonlight) (Good times) Good times (Boogie)  Don't you blame it (Sunshine) You just gotta (Moonlight) You just wanna (Good times) Yeah, oh (Boogie) Blame it on yourself (Sunshine) Ain't nobody's fault (Moonlight) But yours and that boogie (Good times) All night long (Boogie) Can't stop that boogie (Sunshine) Ain't nobody's fault (Moonlight) But yours and that boogie (Good times) Dancin' all night long (Boogie) Blame it on yourself (Sunshine) Ain't nobody's fault (Moonlight) But yours and that boogie (Good times) Boogie, boogie, boogie, yeah (Boogie)7Embed"
ABBA,Angeleyes,1979,disco,"Keep thinking about his angeleyes I keep thinking  Last night I was taking a walk along the river And I saw him together with a young girl And the look that he gave her made me shiver Because he always used to look at me that way And I thought maybe I should walk right up to her and say Ah-ha-ha, it's a game he likes to play  Look into his angeleyes, one look and you're hypnotised He'll take your heart and you must pay the price Look into his angeleyes, you'll think you're in paradise And one day you'll find out he wears a disguise Don't look too deep into those angeleyes Oh no, no, no, no  Keep thinking about his angeleyes I keep thinking  Sometimes when I'm lonely I sit and think about him And it hurts to remember all the good times When I thought I could never live without him And I wonder does it have to be the same? Every time when I see him, will it bring back all the pain? Ah-ha-ha, how can I forget that name? You might also like Look into his angeleyes, one look and you're hypnotised He'll take your heart and you must pay the price Look into his angeleyes, you'll think you're in paradise And one day you'll find out he wears a disguise Don't look too deep into his angeleyes Crazy 'bout his angeleyes, angeleyes He took my heart and now I pay the price Look into his angeleyes, you'll think you're in paradise And one day you'll find out he wears a disguise Don't look too deep into those angeleyes Oh no, no, no, no  Keep thinking Keep thinking about his angeleyes I keep thinking Keep thinking, had to pay the price Keep thinking Keep thinking about his angeleyes I keep thinking Keep thinking, had to pay the price Keep thinking6Embed"
Michael Jackson,Baby Be Mine,1982,disco,"I don't need no dreams when I'm by your side (Ooh) Every moment takes me to paradise Darlin', let me hold you I'll warm you in my arms and melt your fears away Show you all the magic that a perfect love can make I need you night and day  So baby, be mine (Baby, you gotta be mine), ooh And girl, I'll give you all I got to give So baby, be my girl (All the time), ooh And we can share this ecstasy As long as we believe in love  (Ooh) Ooh-ooh  I won't give you reason to change your mind (I can't sit still, you thrill me, baby, be mine) You are all the future that I desire Girl, I need to hold you Share my feelings in the heat of love's embrace Show you all the passion burnin' in my heart today It's never gonna fade You might also like So baby, be mine (Baby, you gotta be mine), ooh And girl, I'll give you all I got to give So baby, be my girl (All the time), ooh You're everything this world could be The reason that I live, oh  Won't you stay with me until the morning sun? I promise you now that the dawn will be different Lady, can't you see that heaven's just begun? It's living here inside our hearts  There'll be no more mountains for us to climb (I can't be still, you thrill me, baby, be mine) This will be a love lasting for all time Girl, you got to hold me We can touch the sky and light the darkest day Hold me, only you and I can make sweet love this way There's no more I can say  So baby, be mine (Baby, you gotta be mine) (Tell me that you love me all the time) And girl, I'll give you all I got to give (Say you're thinking of me) So baby, be mine (Girl, be mine, all the time) (Show me how it should be, hold me tight) You're everything this world could be (Every night) The reason that I live (It's alright, every night) Baby, be my girl (Ooh) (Baby, be mine, tell me that you love me all the time) And girl, I'll give you all I got to give (Say you're thinking of me, girl, be mine) So baby, be mine, baby, be mine, ooh (Show me how it should be, hold me tight) You're everything this world could be to me (Every night, it's alright) C'mon, girl, c'mon, girl (Tell me that you love me all the time) Hoo! (Say you're thinking of me) So baby, be mine (Show me how it should be) You're everything this world could be to me (Every night, it's alright) C'mon, girl, c'mon, girl (Tell me that you love me) Baby, be mine (Say you're thinking of me) So baby, be mine, girl11Embed"
